start_time,src_ip,src_port,dest_ip,dest_port,size
0.19141535919917554,10.10.2.13,10131,10.10.1.2,11174,3863762.605655685
0.37043190722962666,10.10.2.13,10058,10.10.1.12,11192,32958.53309546035
0.376208539597547,10.10.2.13,10144,10.10.1.13,11188,40083860.71416261
0.4341473142685459,10.10.2.13,10146,10.10.1.3,11070,33857.67884893523
0.9806510100615891,10.10.2.13,10152,10.10.1.4,11099,3001.904693907497
1.031101143103418,10.10.2.13,10061,10.10.1.5,11180,11998.368822239454
1.0443929871742035,10.10.2.13,10150,10.10.1.13,11094,24372.814328790748
1.0560268265577568,10.10.2.13,10109,10.10.1.2,11062,26353.016328919377
1.124044274210768,10.10.2.13,10037,10.10.1.6,11040,22205.9429424966
1.1320370282107148,10.10.2.13,10016,10.10.1.6,11189,5465.337261817061
1.3677031671112947,10.10.2.13,10171,10.10.1.14,11083,62250.575548448855
1.4418686630526127,10.10.2.13,10008,10.10.1.8,11049,2556.145579292295
1.492562808371108,10.10.2.13,10136,10.10.1.6,11014,6568.248639217011
1.574199331005948,10.10.2.13,10007,10.10.1.12,11157,2693.8973746037536
1.5983876245472133,10.10.2.13,10089,10.10.1.11,11161,2177.901276770069
1.8407446576122115,10.10.2.13,10186,10.10.1.2,11164,1767.8062558251256
1.9700261868402134,10.10.2.13,10193,10.10.1.12,11016,106298927.69641638
2.0434748728276872,10.10.2.13,10181,10.10.1.15,11159,2626.3724561476997
2.074943043137456,10.10.2.13,10137,10.10.1.7,11117,4970667.12112734
2.5652921262636754,10.10.2.13,10014,10.10.1.14,11062,4327.582344225676
2.5993108114722796,10.10.2.13,10164,10.10.1.7,11001,2277.862117306133
2.826179942131746,10.10.2.13,10100,10.10.1.10,11127,65678.4633381134
3.148368556173276,10.10.2.13,10081,10.10.1.16,11133,3212.8767793133534
3.174379310022164,10.10.2.13,10080,10.10.1.8,11012,4280.357990700322
3.460382339217327,10.10.2.13,10014,10.10.1.12,11193,2882.843189851258
4.500392420394634,10.10.2.13,10024,10.10.1.1,11150,16481.304579488176
4.609394197276555,10.10.2.13,10112,10.10.1.3,11139,36142062.48193857
4.666695243103545,10.10.2.13,10170,10.10.1.14,11177,4743.76118416351
4.7092967271891935,10.10.2.13,10017,10.10.1.13,11093,34939.42553026896
4.755335976602527,10.10.2.13,10155,10.10.1.6,11127,40879.376949582685
4.997947436276383,10.10.2.13,10197,10.10.1.12,11035,34355.85999793764
5.248789429357238,10.10.2.13,10149,10.10.1.7,11154,15167.300213524042
5.535817352321864,10.10.2.13,10185,10.10.1.2,11144,82923.77337192786
5.7184092764791385,10.10.2.13,10170,10.10.1.14,11190,10873.01297194323
5.848804778098923,10.10.2.13,10017,10.10.1.11,11084,45997097.80513336
5.860215727336567,10.10.2.13,10084,10.10.1.9,11148,1976.2689441981736
5.899890520783292,10.10.2.13,10056,10.10.1.13,11185,182309.74160027935
5.913969716053181,10.10.2.13,10193,10.10.1.4,11094,26084.939204512775
6.068854034783272,10.10.2.13,10126,10.10.1.12,11122,119239.30068504547
6.0716913912005515,10.10.2.13,10027,10.10.1.15,11038,49432.92388903528
6.1324931536272524,10.10.2.13,10133,10.10.1.4,11197,24687.25972985187
6.272220010274697,10.10.2.13,10088,10.10.1.8,11122,30964.043461304624
6.365927852856458,10.10.2.13,10063,10.10.1.9,11032,25914.07299031703
6.399696319827336,10.10.2.13,10139,10.10.1.1,11052,5243306.601590712
6.471261977116539,10.10.2.13,10061,10.10.1.12,11018,2345.241025008199
6.623366896571144,10.10.2.13,10131,10.10.1.13,11060,2133.4178009129714
6.6575217347224225,10.10.2.13,10047,10.10.1.13,11164,35574.90244922254
6.692613433880288,10.10.2.13,10168,10.10.1.6,11057,5041.73831720282
6.954249106535277,10.10.2.13,10015,10.10.1.14,11022,2384.853125307103
7.376400621321018,10.10.2.13,10126,10.10.1.5,11027,32085.09782948638
7.49463430046117,10.10.2.13,10065,10.10.1.14,11039,48677357.54471163
7.685671490772702,10.10.2.13,10158,10.10.1.6,11066,31418.87630604436
7.865201473878071,10.10.2.13,10028,10.10.1.16,11010,19287.276005604297
7.957904459252458,10.10.2.13,10067,10.10.1.13,11045,24327.856639328264
7.97742512023006,10.10.2.13,10032,10.10.1.3,11035,41697.616524315534
8.031958387232574,10.10.2.13,10120,10.10.1.11,11143,10104.092978763925
8.47802412452233,10.10.2.13,10079,10.10.1.11,11174,27575.452761994526
8.771491587521245,10.10.2.13,10061,10.10.1.2,11020,1802.8416399215412
8.794121221739289,10.10.2.13,10150,10.10.1.1,11031,123248153.37270479
8.872885367917352,10.10.2.13,10029,10.10.1.3,11065,20392.25823643145
9.137490972724473,10.10.2.13,10004,10.10.1.5,11130,11362.695191184122
9.237326372890523,10.10.2.13,10110,10.10.1.10,11020,1616.7043132517554
9.384489754838153,10.10.2.13,10070,10.10.1.15,11171,37273.19217440133
