start_time,src_ip,src_port,dest_ip,dest_port,size
0.046435054214167305,10.10.1.6,10064,10.10.2.16,11068,2483.173698588062
0.07653998470246673,10.10.1.6,10146,10.10.2.14,11186,5707565.631405901
0.08284912062247583,10.10.1.6,10068,10.10.2.11,11150,2324.527608648209
0.08714520682160543,10.10.1.6,10148,10.10.2.10,11046,2420.7107531935653
0.21013896676579563,10.10.1.6,10088,10.10.2.15,11112,15791.704345591965
0.3055783913115161,10.10.1.6,10146,10.10.2.6,11055,4310.0472290236685
0.32574730141567476,10.10.1.6,10110,10.10.2.2,11031,27789.21819204622
0.40249703789481484,10.10.1.6,10075,10.10.2.3,11125,6676.212664524715
0.4660055472687284,10.10.1.6,10128,10.10.2.6,11083,3069.4923702854844
0.6495611075222969,10.10.1.6,10032,10.10.2.13,11001,25116.44101426232
0.7439169176482245,10.10.1.6,10085,10.10.2.2,11121,21011.160926902216
1.1528827923750269,10.10.1.6,10193,10.10.2.6,11093,21998.769449188414
1.4175294148783533,10.10.1.6,10118,10.10.2.16,11038,10430.165447748717
1.4482612914573372,10.10.1.6,10112,10.10.2.13,11060,22796.855272281216
1.6832510677259676,10.10.1.6,10185,10.10.2.4,11012,2472.7167032173356
1.7682950482179063,10.10.1.6,10081,10.10.2.2,11021,43362.826143923005
1.886605898617665,10.10.1.6,10181,10.10.2.13,11182,37421.87486831436
1.8987029931466648,10.10.1.6,10075,10.10.2.13,11166,2261.921817742074
2.196330883147389,10.10.1.6,10057,10.10.2.2,11017,2043.6758707314914
2.2655026582828035,10.10.1.6,10159,10.10.2.2,11060,3335.776450860663
2.346727985984137,10.10.1.6,10181,10.10.2.4,11086,1660.5059168313364
2.385510215353404,10.10.1.6,10005,10.10.2.12,11095,20766.81576625169
2.386479419687665,10.10.1.6,10079,10.10.2.14,11048,11978829495.800676
2.6246366243312322,10.10.1.6,10172,10.10.2.10,11007,1869.71879850397
2.63727867089616,10.10.1.6,10197,10.10.2.4,11138,9503.24290582689
2.7783671450643825,10.10.1.6,10023,10.10.2.12,11184,45752.33515839497
2.779134432793982,10.10.1.6,10166,10.10.2.5,11046,3611.836702034043
2.830138062141195,10.10.1.6,10105,10.10.2.13,11066,23449.097893085585
2.881809482820603,10.10.1.6,10092,10.10.2.3,11113,78633.80115278778
3.1484295346381694,10.10.1.6,10190,10.10.2.12,11055,61980.95145546422
3.1901271944218808,10.10.1.6,10062,10.10.2.8,11160,1707.1198165336195
3.6384397777837174,10.10.1.6,10138,10.10.2.5,11151,3706.3207982383724
3.6739071735708904,10.10.1.6,10180,10.10.2.5,11063,5226.566948545353
3.7123673627454745,10.10.1.6,10113,10.10.2.3,11176,86997.8693073366
3.748570777823002,10.10.1.6,10071,10.10.2.1,11095,4607.213673668005
3.8866419658389484,10.10.1.6,10022,10.10.2.13,11097,27621.68922304282
4.042384461126291,10.10.1.6,10097,10.10.2.9,11189,9319.005605931752
4.223834948932481,10.10.1.6,10006,10.10.2.3,11088,964525808.0635171
4.235942188485249,10.10.1.6,10097,10.10.2.9,11123,4898.612606481389
4.3436507106546784,10.10.1.6,10153,10.10.2.7,11038,8242.614112565587
4.464471810912942,10.10.1.6,10135,10.10.2.10,11185,6339.487355244134
4.6160736069963395,10.10.1.6,10019,10.10.2.2,11083,1989.8688579385293
4.924016321917497,10.10.1.6,10112,10.10.2.16,11140,37516967.14309203
5.057828783136263,10.10.1.6,10066,10.10.2.2,11183,15699.518037541657
5.443118890854594,10.10.1.6,10089,10.10.2.8,11062,1102316257.543427
5.552599294954019,10.10.1.6,10091,10.10.2.12,11047,7203.535836685711
5.635178755154499,10.10.1.6,10148,10.10.2.14,11185,4137.155325824492
5.635356738054269,10.10.1.6,10128,10.10.2.11,11136,7110.365521262034
5.800468348036092,10.10.1.6,10102,10.10.2.1,11059,60005.116082165485
