start_time,src_ip,src_port,dest_ip,dest_port,size
0.05491517368491371,10.10.1.6,10057,10.10.2.3,11040,2224.048405576931
0.06053018582616749,10.10.1.6,10111,10.10.2.7,11037,1725.00325681499
0.06147958081552973,10.10.1.6,10065,10.10.2.8,11170,27915.99015428703
0.07523141589232384,10.10.1.6,10036,10.10.2.8,11179,94106284.60893157
0.10760922951703095,10.10.1.6,10094,10.10.2.2,11019,6217.6463617065665
0.11536311057381618,10.10.1.6,10184,10.10.2.8,11034,20347.01777469775
0.14265648198408792,10.10.1.6,10037,10.10.2.2,11037,4660803.1613521725
0.14534803240480815,10.10.1.6,10130,10.10.2.8,11054,92870.20819474856
0.14879706371449167,10.10.1.6,10017,10.10.2.2,11025,30923.400622777164
0.16391188408376867,10.10.1.6,10023,10.10.2.2,11174,7650.499453998485
0.1652926394720971,10.10.1.6,10073,10.10.2.4,11081,3067.643870905936
0.16584150680506024,10.10.1.6,10086,10.10.2.8,11003,5097935.104224216
0.17794222696962278,10.10.1.6,10066,10.10.2.4,11145,37408930.28745808
0.18685553704102026,10.10.1.6,10037,10.10.2.7,11055,20701.418420391637
0.19260130068929815,10.10.1.6,10069,10.10.2.3,11194,9443.62756254158
0.2281160158870869,10.10.1.6,10126,10.10.2.7,11016,26480.3085120061
0.24020831319536354,10.10.1.6,10172,10.10.2.2,11026,2500.2825996053725
0.24167025122192767,10.10.1.6,10190,10.10.2.6,11161,4307180.207954211
0.24261809208510798,10.10.1.6,10123,10.10.2.5,11143,2860.358326992231
0.2607362191741208,10.10.1.6,10057,10.10.2.6,11068,61699760.04712734
0.2630054740923952,10.10.1.6,10088,10.10.2.1,11097,9383.154853889575
0.2647861037364627,10.10.1.6,10174,10.10.2.2,11034,19920.15871205726
0.2685183425789081,10.10.1.6,10018,10.10.2.7,11119,43798806.66691722
0.27157319795886037,10.10.1.6,10173,10.10.2.5,11125,21673.40125817936
0.28316898784990335,10.10.1.6,10149,10.10.2.2,11120,15891.811288284183
0.2884098982258152,10.10.1.6,10118,10.10.2.3,11147,34529.76516381913
0.2919790374418766,10.10.1.6,10124,10.10.2.7,11197,4597.940992169254
0.31088412796666387,10.10.1.6,10034,10.10.2.8,11047,4857805.936429444
0.3364014803891195,10.10.1.6,10038,10.10.2.5,11050,10097233614.21661
0.3364938219969153,10.10.1.6,10103,10.10.2.7,11106,4635.898848799507
0.33655364779479324,10.10.1.6,10116,10.10.2.6,11044,6716.940312436008
0.3458676171535969,10.10.1.6,10031,10.10.2.4,11092,1051378.7420830284
0.3478155854078597,10.10.1.6,10084,10.10.2.6,11045,3044.386252116813
0.3546242003395533,10.10.1.6,10134,10.10.2.3,11118,18561.891436782906
0.3561939617345085,10.10.1.6,10114,10.10.2.5,11135,24526.325862078764
0.36882951727765906,10.10.1.6,10142,10.10.2.7,11004,21520.04025374594
