start_time,src_ip,src_port,dest_ip,dest_port,size
0.0004977442678925347,10.10.1.1,10151,10.10.2.5,11155,40508568.31824289
0.004956999787163569,10.10.1.1,10019,10.10.2.8,11067,36990.355652316
0.010637776881216936,10.10.1.1,10066,10.10.2.6,11002,21575.85810465634
0.033738279852106395,10.10.1.1,10030,10.10.2.8,11172,115166.46332568588
0.0535627908350678,10.10.1.1,10108,10.10.2.6,11086,4591.63976132213
0.06533345197031294,10.10.1.1,10051,10.10.2.4,11039,1866.1307219290475
0.07191785885851078,10.10.1.1,10013,10.10.2.3,11157,3640.6762441655096
0.08020304711609365,10.10.1.1,10165,10.10.2.4,11057,6891.350069769608
0.0868261652676431,10.10.1.1,10149,10.10.2.7,11008,6397.314831835811
0.08859073999598893,10.10.1.1,10055,10.10.2.1,11064,526540.6604121829
0.09437736605350198,10.10.1.1,10185,10.10.2.7,11040,16374.948150217884
0.09728868243560179,10.10.1.1,10186,10.10.2.2,11187,15146.69703819002
0.10122071555332725,10.10.1.1,10015,10.10.2.6,11025,2394.081972256043
0.10161985362983458,10.10.1.1,10053,10.10.2.6,11150,10581.247762891717
0.1016505430758635,10.10.1.1,10108,10.10.2.1,11005,4525.937189686078
0.10284109454210921,10.10.1.1,10075,10.10.2.3,11117,609435.1912540357
0.10416846175024913,10.10.1.1,10086,10.10.2.7,11129,11772.355409325877
0.10959639824265228,10.10.1.1,10103,10.10.2.3,11191,9781.853659901974
0.11764847035589686,10.10.1.1,10196,10.10.2.7,11157,2255.2655931422764
0.12321386175916316,10.10.1.1,10160,10.10.2.4,11119,54658.71216370209
0.12487393470631114,10.10.1.1,10169,10.10.2.4,11175,3853.737220969074
0.13361549179654725,10.10.1.1,10189,10.10.2.4,11143,2966.615762244282
0.1338507267048709,10.10.1.1,10009,10.10.2.7,11118,24382.909889317678
0.1531480633506895,10.10.1.1,10180,10.10.2.5,11184,2237.4231252770883
0.15482033130820042,10.10.1.1,10167,10.10.2.2,11172,23538.7347005118
0.16372014955685804,10.10.1.1,10007,10.10.2.3,11101,30795.3061369367
0.19146137968614566,10.10.1.1,10123,10.10.2.2,11082,34251.640810248515
0.24167716318934476,10.10.1.1,10026,10.10.2.3,11129,2881.2955886253735
0.24525054962196935,10.10.1.1,10157,10.10.2.3,11152,34777.74266064537
0.24588952905139566,10.10.1.1,10059,10.10.2.8,11034,1566.5479946988505
0.24987752830844295,10.10.1.1,10193,10.10.2.5,11085,117569.1997464146
0.2543129691462598,10.10.1.1,10014,10.10.2.8,11002,5910277.14590057
0.2592742486999486,10.10.1.1,10124,10.10.2.5,11190,1531.0501342521186
0.2720616052230192,10.10.1.1,10135,10.10.2.8,11008,2001.9215936543858
0.27298228925366064,10.10.1.1,10007,10.10.2.5,11026,17493.49210906047
0.30639240197781403,10.10.1.1,10043,10.10.2.7,11077,26310.939849568003
0.3242898956426651,10.10.1.1,10176,10.10.2.8,11115,33472.29226856296
0.33277407218060906,10.10.1.1,10069,10.10.2.7,11099,1701681357.9044955
0.4301696259237393,10.10.1.1,10150,10.10.2.5,11198,17699.529805166494
0.44929297501837917,10.10.1.1,10144,10.10.2.4,11134,45381.10963065894
0.4528302048256699,10.10.1.1,10108,10.10.2.2,11023,6079001.510235242
0.45320710391229097,10.10.1.1,10067,10.10.2.5,11025,18232.18326101104
0.4678269387774825,10.10.1.1,10016,10.10.2.1,11137,5437156.134468968
0.48057660981812256,10.10.1.1,10012,10.10.2.4,11124,98510.47095076126
0.48355052794314074,10.10.1.1,10086,10.10.2.6,11113,120107931.37391786
0.4986099346990264,10.10.1.1,10174,10.10.2.4,11046,35096.28508528072
0.5102467761757858,10.10.1.1,10186,10.10.2.1,11077,12478.045499094653
