start_time,src_ip,src_port,dest_ip,dest_port,size
0.013122838084194142,10.10.2.3,10109,10.10.1.3,11060,6194.019666495876
0.01956820277705849,10.10.2.3,10092,10.10.1.5,11064,3167.840483959918
0.021433197183191647,10.10.2.3,10092,10.10.1.1,11064,1728.725519244376
0.03342910507138252,10.10.2.3,10061,10.10.1.7,11123,121961.42306950456
0.0357498481440843,10.10.2.3,10075,10.10.1.1,11032,4989.989038256311
0.03825363912732065,10.10.2.3,10010,10.10.1.4,11187,4470.725932675829
0.04410282392516425,10.10.2.3,10093,10.10.1.5,11065,1769.6709088962923
0.05172807173003702,10.10.2.3,10088,10.10.1.4,11109,4935649.5832544835
0.05600695588719171,10.10.2.3,10012,10.10.1.4,11004,8038.282267421474
0.0764753417547007,10.10.2.3,10028,10.10.1.6,11018,3163.6135609329863
0.07771949316005343,10.10.2.3,10053,10.10.1.5,11163,1783.2393871028908
0.09270904741802691,10.10.2.3,10163,10.10.1.2,11034,54015.2605627585
0.09271625664303462,10.10.2.3,10084,10.10.1.1,11168,7941.252541778307
0.13725572929873298,10.10.2.3,10185,10.10.1.6,11070,8734.18125205959
0.14758532663284746,10.10.2.3,10047,10.10.1.4,11044,121848.5814733263
0.1739246568833713,10.10.2.3,10064,10.10.1.6,11121,3363.208255992692
0.1779092567723995,10.10.2.3,10010,10.10.1.8,11107,4264541.213284161
0.18402603397702297,10.10.2.3,10135,10.10.1.4,11057,7786.550074994569
0.18435116431291246,10.10.2.3,10029,10.10.1.4,11061,1815.739063239816
0.19531172613875894,10.10.2.3,10038,10.10.1.2,11035,46680.32076386168
0.20668942767307732,10.10.2.3,10052,10.10.1.1,11018,4158.861158240211
0.20976141087333605,10.10.2.3,10174,10.10.1.3,11049,44395.016318734146
0.2118940438421872,10.10.2.3,10056,10.10.1.2,11012,6662.933834596451
0.21474793625404517,10.10.2.3,10137,10.10.1.3,11012,2291.94858996942
0.2238333014153309,10.10.2.3,10073,10.10.1.3,11135,9094.107806088277
0.24568171389692572,10.10.2.3,10195,10.10.1.5,11158,934872710.386272
0.25792755880349044,10.10.2.3,10000,10.10.1.6,11183,44332.768350087004
0.2712421240278117,10.10.2.3,10052,10.10.1.4,11066,7450.489534898314
0.2808109572890583,10.10.2.3,10050,10.10.1.6,11169,3816.35437670608
0.28952835595979826,10.10.2.3,10086,10.10.1.1,11042,2242.553830171414
0.2906014902171944,10.10.2.3,10183,10.10.1.5,11060,116465.0312155516
0.3166144608174812,10.10.2.3,10134,10.10.1.6,11015,43659468.13232494
0.322365626362142,10.10.2.3,10003,10.10.1.4,11071,89062.62865630438
0.3275364391881344,10.10.2.3,10110,10.10.1.2,11147,26176.02465237624
0.3277454576807207,10.10.2.3,10071,10.10.1.1,11102,18741.25399888801
0.3347851682869994,10.10.2.3,10137,10.10.1.6,11181,6810.693680124954
0.3369449605024843,10.10.2.3,10193,10.10.1.6,11047,7307.627600780095
0.34097437770397276,10.10.2.3,10154,10.10.1.2,11106,2384.0706766586763
0.3473625257821124,10.10.2.3,10123,10.10.1.7,11119,6935.494388983477
0.3536451656253726,10.10.2.3,10137,10.10.1.3,11101,2090.611430290775
0.3651300180980186,10.10.2.3,10047,10.10.1.7,11191,3541.839241471294
0.36593462050846504,10.10.2.3,10028,10.10.1.2,11176,1991.511710579383
0.38000519118022275,10.10.2.3,10045,10.10.1.1,11018,35935.8025170202
0.40432444511648197,10.10.2.3,10021,10.10.1.6,11176,20248.71471316104
0.4125941134544028,10.10.2.3,10041,10.10.1.7,11107,222656.28069345249
0.41304755750320027,10.10.2.3,10115,10.10.1.6,11013,8535793.909110328
0.42539565301839544,10.10.2.3,10055,10.10.1.6,11027,786619.5036078991
0.4287498284539019,10.10.2.3,10020,10.10.1.5,11140,25032.27676993222
0.4291796905430318,10.10.2.3,10053,10.10.1.6,11048,3265.771831133475
0.42992482874855636,10.10.2.3,10091,10.10.1.3,11086,76113.58345692068
0.43121479133101803,10.10.2.3,10062,10.10.1.3,11094,141188330.17949402
0.4492281962518558,10.10.2.3,10072,10.10.1.6,11103,30523.035499821533
0.4619802018934897,10.10.2.3,10194,10.10.1.6,11009,6263.0986932389915
0.46469856096500467,10.10.2.3,10092,10.10.1.5,11063,105324826.15435055
0.4652998841682791,10.10.2.3,10046,10.10.1.7,11054,3631.5921201157503
0.46805996925270915,10.10.2.3,10031,10.10.1.5,11111,3073.0582481697284
0.4680668250494618,10.10.2.3,10007,10.10.1.3,11196,5228.37710634925
0.47484392499031663,10.10.2.3,10049,10.10.1.4,11036,1776.5078816072858
0.482436428056308,10.10.2.3,10014,10.10.1.8,11075,9824.155904397681
0.5096717587012967,10.10.2.3,10086,10.10.1.6,11047,6529.233373261652
0.5104059146691561,10.10.2.3,10110,10.10.1.5,11130,7431.5935915024065
0.5167088657241312,10.10.2.3,10057,10.10.1.4,11147,4568048.436219278
