start_time,src_ip,src_port,dest_ip,dest_port,size
0.001238525237443073,10.10.1.8,10107,10.10.2.10,11134,25882.94053979397
0.08120095470128962,10.10.1.8,10084,10.10.2.13,11043,9642.022408108987
0.2114590526435687,10.10.1.8,10026,10.10.2.5,11166,1613.1121617924887
0.3904876298838023,10.10.1.8,10197,10.10.2.16,11096,2011.6239636165808
0.5912081924975918,10.10.1.8,10077,10.10.2.11,11112,9432.994825961861
0.6053560868370405,10.10.1.8,10030,10.10.2.6,11090,3298.190432303321
0.6836501882187382,10.10.1.8,10070,10.10.2.7,11124,6277.513520892138
0.689718760936048,10.10.1.8,10142,10.10.2.11,11105,10293575286.39263
0.7625361038016814,10.10.1.8,10122,10.10.2.7,11183,36762.314544136265
0.7977176562684551,10.10.1.8,10084,10.10.2.1,11039,23697.62850400932
0.9354201871507821,10.10.1.8,10068,10.10.2.13,11045,1823.057584136258
0.9609150399649363,10.10.1.8,10187,10.10.2.13,11056,3832.0619637788295
1.0675495272276805,10.10.1.8,10192,10.10.2.3,11080,2086.8179331037986
1.172393648957346,10.10.1.8,10114,10.10.2.6,11061,34718.12515534285
1.3058939383275006,10.10.1.8,10160,10.10.2.9,11064,2003.8581468646164
1.448884684022703,10.10.1.8,10051,10.10.2.2,11071,3609.857221722373
1.4669470970134022,10.10.1.8,10119,10.10.2.11,11084,21830.34572477284
1.4862352120513913,10.10.1.8,10093,10.10.2.6,11053,34285215.77840132
1.8072684031626927,10.10.1.8,10105,10.10.2.14,11151,2177.6434476547415
1.9086637990274793,10.10.1.8,10027,10.10.2.1,11163,103754.12414981464
1.9277912589736401,10.10.1.8,10079,10.10.2.2,11015,7128.375785767866
1.9311206921322217,10.10.1.8,10146,10.10.2.1,11053,10020.41535525871
2.005473966088706,10.10.1.8,10198,10.10.2.5,11154,3340.7041993945795
2.2594856158507017,10.10.1.8,10117,10.10.2.12,11050,4772.092959742044
2.368248813028162,10.10.1.8,10128,10.10.2.10,11137,971236155.365572
2.4054024416191475,10.10.1.8,10038,10.10.2.7,11135,4989.960222492676
2.4403677159370436,10.10.1.8,10006,10.10.2.15,11135,2460.029443107123
2.5673084696944426,10.10.1.8,10067,10.10.2.8,11171,25658.2395616607
2.595752847487466,10.10.1.8,10087,10.10.2.2,11159,16944.070768695834
2.599947910542829,10.10.1.8,10049,10.10.2.7,11060,4919.56216535761
2.606867834355037,10.10.1.8,10103,10.10.2.14,11194,148516704.08934402
2.763781129169143,10.10.1.8,10020,10.10.2.3,11131,11287099.643768443
2.8426409145285843,10.10.1.8,10035,10.10.2.8,11168,19931.16490408098
3.009297522652694,10.10.1.8,10000,10.10.2.6,11121,6863.045936504283
3.156790499315434,10.10.1.8,10096,10.10.2.8,11021,69055.08409622498
3.2972184363641883,10.10.1.8,10018,10.10.2.2,11162,1945.7717451760116
3.373434964703788,10.10.1.8,10151,10.10.2.6,11043,107605.94548274341
3.3844565804751903,10.10.1.8,10148,10.10.2.5,11171,10510.13517444988
3.7250562868109953,10.10.1.8,10183,10.10.2.10,11189,3880223.825862528
4.044453583563726,10.10.1.8,10142,10.10.2.3,11129,9763.034171558646
4.233045658357335,10.10.1.8,10164,10.10.2.6,11181,3658.958167522775
4.277335423126039,10.10.1.8,10085,10.10.2.9,11116,3296.50487569157
4.340672317223035,10.10.1.8,10000,10.10.2.5,11190,5778088.035420399
4.35119497983626,10.10.1.8,10132,10.10.2.12,11090,6006072.839140721
4.599187441921723,10.10.1.8,10020,10.10.2.9,11123,1854.409041663006
4.67487844585852,10.10.1.8,10168,10.10.2.1,11159,45758.808345065045
4.685962995049683,10.10.1.8,10123,10.10.2.8,11080,2479.7324920934498
4.710362990357579,10.10.1.8,10173,10.10.2.12,11115,3756.2430701767657
4.750026666010061,10.10.1.8,10061,10.10.2.15,11013,31585.3056401864
4.920224436574325,10.10.1.8,10016,10.10.2.7,11183,120569.28985041897
4.951691955549603,10.10.1.8,10048,10.10.2.9,11160,35630.01714919947
5.017744962703234,10.10.1.8,10095,10.10.2.8,11077,2737.1728096710835
5.128538973089771,10.10.1.8,10017,10.10.2.9,11074,5784.527128328906
5.16888633983614,10.10.1.8,10101,10.10.2.9,11035,5882.34609447682
5.207991467877001,10.10.1.8,10086,10.10.2.13,11105,6983.297465165765
5.298451577289346,10.10.1.8,10088,10.10.2.6,11034,72104.8233522943
5.383185956449837,10.10.1.8,10035,10.10.2.2,11121,32706.916703826657
5.56321129279268,10.10.1.8,10173,10.10.2.7,11033,24706.83976571104
5.583307876372773,10.10.1.8,10018,10.10.2.1,11102,5635.0409105288
5.9426415986808445,10.10.1.8,10036,10.10.2.8,11059,17853.292049715146
6.143098420878992,10.10.1.8,10137,10.10.2.11,11096,4566.874329139886
6.385578605271258,10.10.1.8,10174,10.10.2.13,11167,2062.035498103688
6.39355370267857,10.10.1.8,10003,10.10.2.15,11001,8571.511693237693
6.459051825812535,10.10.1.8,10028,10.10.2.7,11133,47347.9482252871
6.7195629343358565,10.10.1.8,10178,10.10.2.3,11006,59046.22112499241
7.044772003938574,10.10.1.8,10181,10.10.2.13,11157,35813.421991522315
7.074636969013594,10.10.1.8,10133,10.10.2.10,11056,37569.89912367257
7.2082722067377105,10.10.1.8,10142,10.10.2.12,11181,9623883.878963266
7.485468144002334,10.10.1.8,10051,10.10.2.15,11002,31575.656287257974
7.611566048797339,10.10.1.8,10036,10.10.2.13,11187,18737.235926911337
7.76007330241225,10.10.1.8,10135,10.10.2.9,11077,8148.958443540907
7.765353675816797,10.10.1.8,10053,10.10.2.9,11066,4851460.67851215
8.132395002877482,10.10.1.8,10007,10.10.2.11,11021,4491.005377261769
8.154343945275818,10.10.1.8,10123,10.10.2.14,11002,65371.43840180826
8.323211488602777,10.10.1.8,10172,10.10.2.4,11016,3538.5772687178796
8.431117733315666,10.10.1.8,10022,10.10.2.9,11104,3464.5279905830284
8.443150387013212,10.10.1.8,10099,10.10.2.2,11191,21156.667891165947
8.447656574312386,10.10.1.8,10114,10.10.2.16,11194,3508.1855224547894
8.516176006314927,10.10.1.8,10048,10.10.2.12,11087,6075.357433621664
8.682636012096841,10.10.1.8,10108,10.10.2.1,11186,1457057414.7227921
8.70095887167274,10.10.1.8,10192,10.10.2.7,11164,4297433.226885696
9.384568651607937,10.10.1.8,10046,10.10.2.10,11020,4454651.951739929
9.388558601963677,10.10.1.8,10120,10.10.2.14,11045,2318.6855000439446
9.421591442788978,10.10.1.8,10011,10.10.2.8,11032,39542.484007367566
9.469291211968322,10.10.1.8,10121,10.10.2.9,11148,5645678.589413771
9.504633179341841,10.10.1.8,10186,10.10.2.5,11062,1651.1528604686675
9.650226294068561,10.10.1.8,10091,10.10.2.2,11171,2327.3989968649544
9.879917993541099,10.10.1.8,10046,10.10.2.14,11122,2034.7519600763906
10.080213332452967,10.10.1.8,10169,10.10.2.8,11020,15582.160318154543
10.11694676748327,10.10.1.8,10172,10.10.2.16,11155,22012.752361843854
10.253756942038978,10.10.1.8,10029,10.10.2.1,11075,46193.969206875416
10.458852451451325,10.10.1.8,10088,10.10.2.14,11198,48680221.4404495
10.465847771654703,10.10.1.8,10158,10.10.2.16,11055,46458.80949760135
10.499717480759466,10.10.1.8,10179,10.10.2.12,11083,2000.1315734858892
10.544508229612234,10.10.1.8,10074,10.10.2.16,11193,20508.15798883
10.605502758110607,10.10.1.8,10112,10.10.2.16,11173,494696.77285925404
10.608824895199021,10.10.1.8,10093,10.10.2.15,11034,3911030.276610291
10.671108703343586,10.10.1.8,10036,10.10.2.7,11011,1594.3115374448275
10.67558542049063,10.10.1.8,10133,10.10.2.4,11076,40651180.29841008
10.863389324201917,10.10.1.8,10050,10.10.2.15,11118,2333.5896534044928
10.899675532596808,10.10.1.8,10105,10.10.2.4,11101,15353.989547777112
11.051493201235468,10.10.1.8,10020,10.10.2.1,11084,37636.31661260825
