start_time,src_ip,src_port,dest_ip,dest_port,size
0.18877416631033467,10.10.1.6,10109,10.10.2.4,11060,4571.421487785473
0.2666592313453797,10.10.1.6,10069,10.10.2.1,11067,32146.204939497842
0.30044691281836866,10.10.1.6,10189,10.10.2.6,11183,5038146.923865058
0.483602205354985,10.10.1.6,10032,10.10.2.13,11123,3791.7911822420647
0.5450392108646243,10.10.1.6,10083,10.10.2.2,11042,160699.62324570885
0.8047672052718854,10.10.1.6,10035,10.10.2.10,11060,7576.7647606853925
0.9552664421196099,10.10.1.6,10185,10.10.2.10,11081,8719.067563550454
0.98617396094072,10.10.1.6,10132,10.10.2.12,11101,5866252.982034531
1.1762575160687734,10.10.1.6,10062,10.10.2.3,11162,117747.84202237161
1.2434985527533193,10.10.1.6,10061,10.10.2.13,11076,6114892.890417783
1.4080113265322396,10.10.1.6,10119,10.10.2.16,11068,3183.3289682062427
1.4478985664260273,10.10.1.6,10052,10.10.2.4,11079,1740.0467819956307
1.5223310537421704,10.10.1.6,10141,10.10.2.15,11114,85790.49868863964
1.644420025786139,10.10.1.6,10143,10.10.2.16,11160,24387.388280517738
1.7748862133575665,10.10.1.6,10033,10.10.2.10,11149,7316.250319225247
1.778119013501355,10.10.1.6,10195,10.10.2.7,11125,1652.419418788882
1.8124174597482583,10.10.1.6,10103,10.10.2.16,11045,3524.9401506061486
1.918316657533696,10.10.1.6,10113,10.10.2.6,11189,5180.215581546595
2.0102210959758224,10.10.1.6,10037,10.10.2.9,11008,6310.973920169137
2.019967069596522,10.10.1.6,10036,10.10.2.13,11146,2194.5266529403216
2.0346486097377463,10.10.1.6,10009,10.10.2.2,11043,34740.38923292039
2.128223952933342,10.10.1.6,10005,10.10.2.12,11079,2044.8965720875544
2.36812901756763,10.10.1.6,10169,10.10.2.12,11110,1585.5571026679625
2.4138879615054334,10.10.1.6,10196,10.10.2.11,11044,43533.90780104405
2.5350848266360457,10.10.1.6,10077,10.10.2.9,11186,1632.354997840451
2.548993650474214,10.10.1.6,10049,10.10.2.5,11085,5395.183770929572
2.6183555824144698,10.10.1.6,10065,10.10.2.10,11101,2443.512822006677
2.721004911692849,10.10.1.6,10140,10.10.2.15,11156,2383.2486540783693
2.8180398379867078,10.10.1.6,10171,10.10.2.2,11073,900357.4917632084
2.8655452578725162,10.10.1.6,10042,10.10.2.11,11115,17024.427005416317
2.8846797317855812,10.10.1.6,10083,10.10.2.9,11010,5776776.726898945
3.0250396480256407,10.10.1.6,10099,10.10.2.11,11035,47107.803087457294
3.1039446199305893,10.10.1.6,10195,10.10.2.13,11156,33840.9383735718
3.1535566170230394,10.10.1.6,10056,10.10.2.12,11036,6241813.304252555
3.229842506184492,10.10.1.6,10126,10.10.2.11,11033,3262.658269996635
3.352287085886416,10.10.1.6,10169,10.10.2.12,11026,3593.0761411897975
3.4634209430891247,10.10.1.6,10117,10.10.2.9,11095,41406204.55003587
3.504735757058474,10.10.1.6,10163,10.10.2.2,11054,46341.46484921044
3.5908849859625183,10.10.1.6,10176,10.10.2.11,11140,159319.16568738793
3.7285800990256686,10.10.1.6,10115,10.10.2.2,11077,3588.7768158875565
3.7334681481472614,10.10.1.6,10073,10.10.2.16,11026,16093.088218576968
3.903415535353268,10.10.1.6,10049,10.10.2.14,11026,3151.9666270895154
3.9256512269346233,10.10.1.6,10108,10.10.2.14,11090,1941.0727094717122
4.092158221713781,10.10.1.6,10092,10.10.2.14,11021,11302.475974176587
4.1978139255757245,10.10.1.6,10036,10.10.2.8,11122,23460.976057564345
4.27291335140769,10.10.1.6,10184,10.10.2.8,11173,41573.91120726889
4.283808180334961,10.10.1.6,10191,10.10.2.7,11003,191492.48303321045
4.425610883733037,10.10.1.6,10171,10.10.2.9,11167,18385.156915066866
4.44666068279505,10.10.1.6,10183,10.10.2.4,11064,4455.997448166728
4.558965083206566,10.10.1.6,10129,10.10.2.9,11082,803207679.6615039
4.638968445833904,10.10.1.6,10100,10.10.2.3,11118,4340377.992574384
4.877285428889638,10.10.1.6,10193,10.10.2.7,11151,2375.1097749920937
5.446039141047242,10.10.1.6,10056,10.10.2.5,11177,1984.9294588661069
5.524821079271487,10.10.1.6,10073,10.10.2.13,11002,46007.7035205349
5.553441124702284,10.10.1.6,10128,10.10.2.3,11145,2409.413813843842
5.613701911898528,10.10.1.6,10162,10.10.2.1,11126,2406.2419320722406
5.688633890768994,10.10.1.6,10085,10.10.2.14,11162,2483.4168721288065
5.757976215004885,10.10.1.6,10147,10.10.2.6,11151,3434.893864357326
5.85203078977477,10.10.1.6,10036,10.10.2.15,11015,24119.28200480039
5.855709950080453,10.10.1.6,10194,10.10.2.9,11149,2076.5203119519183
5.879316740523438,10.10.1.6,10042,10.10.2.12,11007,1123606520.9851222
6.016837613926307,10.10.1.6,10012,10.10.2.11,11065,1604.9943652947607
6.191824794506945,10.10.1.6,10109,10.10.2.5,11025,8312.251881173464
6.201638286051817,10.10.1.6,10062,10.10.2.13,11089,70652.50271191148
6.266866901432545,10.10.1.6,10145,10.10.2.8,11084,41431.282763219766
6.4360103840880445,10.10.1.6,10130,10.10.2.3,11026,6282.882045472209
6.456347542537282,10.10.1.6,10082,10.10.2.1,11004,5288956.669754372
6.506654393943734,10.10.1.6,10112,10.10.2.15,11198,4685.164170117975
6.526145064050695,10.10.1.6,10078,10.10.2.13,11145,6983.949795373487
6.590190463077294,10.10.1.6,10042,10.10.2.6,11035,27148.07770190101
6.764829408268744,10.10.1.6,10072,10.10.2.14,11015,9060.897484596828
6.771372366676594,10.10.1.6,10156,10.10.2.4,11027,5582.988651909341
6.780539128045747,10.10.1.6,10120,10.10.2.10,11033,12363.97516499703
6.897904873287094,10.10.1.6,10029,10.10.2.2,11029,36670.97620908789
6.998231288282845,10.10.1.6,10065,10.10.2.14,11174,4594.857247884109
7.022854581976588,10.10.1.6,10048,10.10.2.15,11066,4689.738266560436
7.069196517654445,10.10.1.6,10076,10.10.2.10,11154,4761.308199490497
7.129927780849226,10.10.1.6,10100,10.10.2.14,11189,2141.811445132196
7.179981921460452,10.10.1.6,10059,10.10.2.5,11008,109450.55860410581
7.3720035785996645,10.10.1.6,10106,10.10.2.14,11034,6758.673341913251
7.477065308530388,10.10.1.6,10012,10.10.2.5,11034,1576.1050292790212
7.780371873421662,10.10.1.6,10019,10.10.2.14,11028,175982.35355577696
7.799452866129033,10.10.1.6,10037,10.10.2.3,11152,4735.316584745504
7.826540840575993,10.10.1.6,10157,10.10.2.8,11000,37420.83903793618
8.028181399569593,10.10.1.6,10184,10.10.2.10,11008,39550.14147872202
8.140080040402797,10.10.1.6,10154,10.10.2.14,11048,116474.06297225345
8.264392419096776,10.10.1.6,10187,10.10.2.12,11025,48450.27118254174
8.349352297657225,10.10.1.6,10151,10.10.2.2,11063,24291.973704771866
8.37211678373607,10.10.1.6,10074,10.10.2.11,11127,19162.402708454225
8.40578505849504,10.10.1.6,10093,10.10.2.3,11159,27077.919965681947
8.459965002191549,10.10.1.6,10053,10.10.2.7,11085,4980546.452628001
8.492556026513924,10.10.1.6,10172,10.10.2.9,11073,6438.16855193005
8.671182861186775,10.10.1.6,10132,10.10.2.7,11192,2449.796705043716
8.702892785043282,10.10.1.6,10111,10.10.2.3,11009,11607438057.15725
8.72123068351397,10.10.1.6,10021,10.10.2.14,11175,46965805.26196886
8.820577619590429,10.10.1.6,10100,10.10.2.4,11164,37102.64209555238
8.831950381844694,10.10.1.6,10152,10.10.2.1,11021,579464.7247622575
8.841665196779024,10.10.1.6,10188,10.10.2.13,11128,49910670.5350639
8.932445107579635,10.10.1.6,10000,10.10.2.2,11153,1829.9928791863265
