start_time,src_ip,src_port,dest_ip,dest_port,size
0.31580606053106985,10.10.2.15,10030,10.10.1.10,11151,61851.30577912265
0.3942045283514684,10.10.2.15,10180,10.10.1.6,11085,4910.036013878605
0.4889285551381695,10.10.2.15,10120,10.10.1.6,11160,8637.238203811312
0.49926350902353944,10.10.2.15,10056,10.10.1.3,11142,2432.768263932795
0.7703715360487439,10.10.2.15,10040,10.10.1.10,11146,32772.86753434186
0.9150909393067076,10.10.2.15,10034,10.10.1.13,11038,31397206.372929677
0.918587646416036,10.10.2.15,10177,10.10.1.10,11065,5106792.605196542
0.9734767417435377,10.10.2.15,10169,10.10.1.3,11027,3913006065.6003647
1.2856504672954607,10.10.2.15,10118,10.10.1.9,11112,2946.6050505771027
1.3037617779512893,10.10.2.15,10022,10.10.1.6,11033,2311.588607936023
1.478443292902655,10.10.2.15,10152,10.10.1.6,11147,40873.27083910635
1.8320714797969346,10.10.2.15,10041,10.10.1.3,11112,5934484.187964787
2.062609343878094,10.10.2.15,10068,10.10.1.4,11161,3918.1882055540955
2.1826969209797458,10.10.2.15,10197,10.10.1.4,11137,21426.42404773264
2.2150301242231114,10.10.2.15,10045,10.10.1.3,11173,36045345.0546889
2.271941876060104,10.10.2.15,10010,10.10.1.13,11085,3475.9960493691324
2.350592943994163,10.10.2.15,10019,10.10.1.5,11098,1892.7422685071347
2.3909332435558874,10.10.2.15,10036,10.10.1.11,11116,1847.7740535227351
2.420893553289959,10.10.2.15,10097,10.10.1.11,11143,8555.539253930414
2.479387891309934,10.10.2.15,10017,10.10.1.10,11057,5536.670234696436
2.495020655323919,10.10.2.15,10196,10.10.1.13,11105,19940.708262898002
2.4986584265244556,10.10.2.15,10172,10.10.1.15,11031,91427.42766148105
2.578652297269886,10.10.2.15,10160,10.10.1.2,11023,2150.8996977315596
2.6320039118234404,10.10.2.15,10048,10.10.1.14,11048,2405.2810095878112
2.6860359705612487,10.10.2.15,10035,10.10.1.13,11058,42114.65515218267
2.7781393303214688,10.10.2.15,10090,10.10.1.12,11132,3846378.712545901
2.8328921838594723,10.10.2.15,10183,10.10.1.2,11113,5607.1629148879265
2.8836538458460197,10.10.2.15,10168,10.10.1.10,11139,37016.65760827559
2.9800378892615216,10.10.2.15,10114,10.10.1.11,11115,124353.97519712847
3.040366694979056,10.10.2.15,10164,10.10.1.10,11147,6498.64738265397
3.042771722344965,10.10.2.15,10142,10.10.1.15,11150,1595.9290642326134
3.1265704582188376,10.10.2.15,10153,10.10.1.7,11177,4371.8958368409585
3.4345117776311627,10.10.2.15,10088,10.10.1.6,11148,2074.787617277826
3.4366944480067154,10.10.2.15,10128,10.10.1.16,11124,4717.966415400248
3.5383625652646744,10.10.2.15,10070,10.10.1.1,11165,40377.34456691146
3.623999349310186,10.10.2.15,10104,10.10.1.8,11057,87018.27560130288
